A|well, what do you think if you're in that, you know, if you're concerned about that,|qo	B|Well,|%
B|and who decides what you do with it?|qw	A|Yeah,|ny
B|And what do they do with it?|qw	A|Well, we buy things for the dorm, whatever the dorm needs, you know.|sd
B|Well, what are you going to do when you get out of college?|qo	A|I'm a finance major.|sd
A|What do you think the outcome will be?|qw	B|I think they're maybe going to give us a state income tax.|sv
B|What do they think about Texans?|qw	A|What do we think about them?|qy
A|what you think about Pennsylvanians.|qo	B|Probably a lot more civilized, more, um, refined than a lot of the people would be down here.|sv
B|What, what does a nonexempt sound like?|qw	A|Uh, you're too informed.|sv
A|Where, where are you from?|qw	B|Um, just here in Dallas.|sd
B|What kind of meals did she make that you liked?|qw	A|Well, she was Polish|sd
A|Uh, how do you mean that?|qo	B|Well, I mean, okay,|sd
B|How, how did your daughter do it?|qo	A|Uh, well, uh, I have one daughter that works full-time.|sd
B|In what field?|qw	A|Well, uh, in information systems.|sd
A|what type of things would you fix if you're having company come over?|qw	B|Well, I have a really great one that I make in the summertime because it's cool|sd
A|How old is he?|qw	B|He's eleven.|sd
B|Oh, which state is that?|qw	A|Uh, State of Minnesota.|sd
A|What kind of pet do you have, Gail?|qw	B|Well, I don't.|arp_nd
A|Uh, what have you had?|qw	B|Well, we had a dog before we moved here.|sd
B|How are you?|qw	A|Great, Nancy.|sd
A|Which one?|qw	B|Uh, Jazz.|sd
A|What was your name again?|qw	B|Nancy.|sd
A|What, uh what do you feel are important to you or other people as, as crucial benefits?|qw	B|Uh-huh.|b
A|And, uh, what other benefits do you think are important?|qw	B|Oh, well, I guess, retirement, that kind of thing which I don't worry much about so|sv
A|What was she driving?|qw	B|It was a Cadillac.|sd
A|Uh, and like, what were you replacing the starters and bendix on?|qw	B|Uh, a Maverick and also, uh, a Chrysler station wagon before that.|sd
A|Anyway, what are you driving now?|qw	B|Uh, my Chrysler van|sd
B|Where'd you move from?|qw	A|Houston.|sd
A|what, uh, what's your experience been like?|qo	B|Well, I, uh, I have a long experience with cars.|sd
B|in terms of talking about restaurants, I mean are a lot of restaurants, how are they when you have children let alone three or four children?|qo	A|You have to be careful if you go to a, a restaurant that,  that  really is more adults you know,  with  the atmosphere and everything,|sd
B|What, what age child are you thinking in terms of?|qw	A|In terms of what they're talking about.|qy^d
A|What part of the country are you in?|qw	B|I'm in Maryland.|sd
A|what country were you, uh, in Europe when you were uh, uh?|qw	B|No,|ar
B|How did it influence them?|qo	A|Uh, the, the one guy I worked with down in Austin hated it.|sd
B|What world war do you think they found the experience for that?|qw	A|Uh,|%
A|What do you, what do you think about them?|qo	B|Well, I think they're useful,|sv
B|so who do you work for?|qw	A|I just graduated from college.|sd
A|What do you take?|qw	B|Well, I actually take COUNTRY LIVING,|sd
A|What, uh, what do you use as a basis to determine which college or university you go to?|qw	B|Well I use, uh, uh, uh, I have used, uh, several techniques depending on what,|sd
B|Where, where did you go?|qw	A|I went to Utah State University which is in Logan, Utah|sd
A|So, what do you think about a year or two of public service?|qo	B|Well, I know it's hard for young people to think about giving up their years, you know, their carefree years|sd
A|What did he say about it?|qw	B|Oh, he wanted to take the current secondary highway system and turn it into interstates like the rest of the country.|sv
B|What's that?|qw	A|I'm sorry, I dropped the phone|fa
B|How far west have you been?|qw	A|Only in Ohio.|sd
B|Uh, how high is the highest elevation?|qw	A|Oh, I couldn't even tell you.|sd
B|How many hours have you been from home?|qw	A|Uh, the farthest away from home?|qy^d
B|What's your major?|qw	A|Finance.|sd
B|So, uh, what do you plan to do with it?|qw	A|Um, well, like I said my fianc3ee, *typo|sd
A|Well, well what would be the unemployment rate out there?|qw	B|Uh, unemployment runs approximately six percent.|sd
B|What's your, been your experience?|qw	A|Well, I, I was going to ask, too, does your wife work?|qy
A|What line of work are you in now since you went to school okay.|qw	B|Uh, well, now I work for Texas Instruments.|sd
A|The other thing then is, because I don't know how long they want us to talk,|qw	B|Oh, close to five minutes, I believe.|sd
A|What do you like to watch on television ?|qw	B|Well, I guess a lot of the, uh,|sd
A|So what's, uh, things that you look for when you go out to dinner?|qw	B|Oh, I just like a nice, quiet, nice atmosphere and of course good food|sd
B|Well, how's California today?|qo	A|Oh, it's foggy and cold here.|sd
A|Has, what's been your voting experience?|qo	B|My voting experience?|br
B|what part of, uh, Pennsylvania do you live in?|qw	A|Uh, are you familiar with any of the area that all?|qy
A|Where?|qw	B|Uh, near, uh, Philadelphia.|sd
A|Uh, Kate, what kind of, uh, where do you like to eat out?|qw	B|Well, we, uh, we really like the Mexican food, you know, here in Texas|sd
B|Where's that at?|qw	A|That's at Skillman and L B J|sd
A|Well, what else do you like?|qo	B|Well, I love, uh, I love seafood|sd
A|How about you?|qo	B|Well, I think they waste what we pay.|sv
A|What part of the country are you in?|qw	B|Uh, Pennsylvania.|sd
B|What part of Pittsburgh?|qw	A|Um, the South Hills area, Beaver County, well originally Beaver County .|sd
A|And, uh, where are you from?|qw	B|Uh, Clarion County.|sd
A|How many square feet do you have?|qw	B|Uh, oh, golly,|ba
A|What do you think?|qo	B|Well, uh, this is, this is about drug testing right?|qy
B|How about you?|qo	A|Yeah,|ny
B|what percentage of, of corporations and, uh, private industry do you think use, uh, drug testing?|qw	A|I think it's, it's more frequent now.|sv
A|and how many do you have?|qw	B|We have two children,|sd
A|what do you, what activities do you do with your children when you are together?|qw	B|Oh, most the  time,|%
A|what do you think of, uh, of the current trends of how other people spend time with their children  and so forth?|qo	B|Oh, I,  I think the trends are going back to spending more time with families.|sv
A|But, uh, what kinds of things do you and your family do?|qo	B|Um, well, we go out and fly kites|sd
A|What kinds of things do you think can?|qo	B|Well, I think they can turn off the T V for one thing. And, and go out and do stuff, you know.|sv
A|How, how old is she?|qw	B|she's five.|sd
B|Do you like, what do you like to go for?|qw	A|Oh, it's, it's, uh,|%
A|What do you, what do you catch perch on?|qw	B|Uh, I, they actually, they,|%
A|like in a room filled with What do you think about the benefits in jobs?|qo	B|Um, I'm, I'm relatively satisfied with the benefits I have.|sd
B|What about you?|qo	A|Yeah,|ny
B|Are there others that you're dissatisfied with?|qo	A|Well, I work for Sears,|sd
A|how old, is your oldest?|qw	B|before,|%
A|What,   What?  What all do you know about it?|qo	B|Uh,   okay  ,|b
A|What have you got up there?|qo	B|Well, I, I live out in the country,|sd
A|Why don't you tell me what you have found.|qo	B|Well, uh, the,|%
B|And how old was he?|qw	A|He's now five and a half.|sd
A|could you tell me what you think contributes most to, uh, air pollution?|qw	B|Well, it's hard to say.|^h
B|What do you think?|qo	A|Um, well, you talked about, uh, volcanos.|sd
B|How about you?|qo	A|well it's, it's,|%
B|I mean, what do you think we can, uh, I guess as individuals or as a group, do about, uh, air pollution?|qw	A|Uh, we can demand, uh, more efficient automobiles for one thing.|sv
A|Uh, when was the last time you saw a truck that didn't belch, smoke, or, uh,|qw	B|Yeah,|b
B|What are your music interests?|qw	A|Uh, just about any kind of music except acid rock|sd
B|Well, what kind of music do you not like?|qw	A|Well, like I say the acid rock,|sd
A|How about yourself?|qo	B|Uh, I agree with you.|aa
B|How about you?|qo	A|Oh, well, I'm kind of off and on.|sd
A|what type of exercise do you do?|qw	B|Uh, I do walking on the treadmill,|sd
A|How often do you, uh, uh, go out each week on your walking?|qw	B|Well, I do,|sd
A|how far, about how far do you go walking?|qw	B|Well, I'm trying to get my tolerance now|^h
A|Which, uh, shows do you watch on T V?|qw	B|Um, it's a, it's a|%
A|and, uh, what is the other one called.|qw	B|There was one guy I use to watch on E S P N,|sd
B|Uh, well what would you say your opinion is on gun control?|qw	A|Well, I don't know.|h
A|Uh, how do you feel about it?|qo	B|Well, I think, uh, down here in Texas they don't have a waiting period on handguns.|sv
A|How  long was the waiting period out there?|qw	B|About nine days.|sd
B|Where you from?|qw	A|I'm from New England.|sd
B|What is she?|qw	A|She's, uh, uh, uh, a poodle.|sd
A|What is that sound?|qw	B|That's my buzzer at the door|sd
B|Uh, so what do you do to exercise?|qw	A|Uh,|%
A|What about yourself?|qo	B|That's pretty impressive.|sv
A|How long does that take you to get to work?|qw	B|Uh, about forty-five, fifty minutes.|sd
A|How how does that work, work out with, uh, storing your bike and showering and all that?|qw	B|Yeah,|b
B|what kind of biking do you do?|qw	A|Uh, well, actually my wife just got me into it|^h
A|So, uh, how long have you been biking?|qw	B|Oh, I guess as an adult for just about the past, uh, three years or so|sd
A|So, what school is it?|qw	B|Uh, University of Rochester.|sd
A|How about you?|qo	B|Uh, well, I don't actually live in the city,|h
A|How far out from the city, I mean, do you,|qw	B|I'm about fifteen miles out.|sd
B|Why is it happening?|qw	A|Well, most families, most families are young|sd
B|Well, what do you think can be done to reduce that sort of crime?|qw	A|Well, uh, the police force, for one,|sv
B|Well, what about an innocent person who happens to have been found guilty?|qw	A|Uh, I think they'd have to go to extra measures to make sure a person's guilty, you know, in a lot of cases.|sv
A|Well,  how do you get the edge though?|qw	B|How do you get the edge?|br
B|What color did you paint your house?|qw	A|White.|sd
B|what do you call those things?|qw	A|The blowers?|qy^d
B|How much  did it cost you for the paint for the outside?|qw	A|Shoot, maybe a hundred and fifty.|sd
B|So what do you think?|qo	A|Uh, the causes of crime?|br
B|Who's going to pay for mine?|qw	A|I don't know|no
B|Where you at?|qw	A|I'm in Raleigh, North Carolina.|sd
A|Well, where are you from?|qw	B|I'm in Dallas.|sd
B|Why was, you know, why|qw	A|Why did they do in the freezer?|^2
B|or, or what would you like to see?|qo	A|I would like, uh,|sv
A|what's your opinion on the, our policy down there?|qo	B|I don't think we have one.|sv
A|what was that book that you were saying to read, again?|qw	B|Tom, Clancy.|sd
A|Like in what sense?|qo	B|Well, um, in, uh, public schools I guess there there are a lot of, of, you know,|sv
B|Where did you go?|qw	A|what?|br
B|Where did you go?|qw	A|I went to University.|sd
A|Where's that?|qw	B|That's in Chappel Hill|sd
B|What kind of a car do you have now?|qw	A|Oh, we've got a, uh, an older Delta Eighty-Eight,|sd
B|What kind of cars do you, do you usually drive?|qw	A|Right now we, I've got a, uh, four year old Subaru and a two year old Honda.|sd
A|What do you think is your primary cause of it.|qw	B|Well, I think it's industry|sv
B|Well what can we do about the, the, the, the air conditioning problem?|qw	A|Well they're working now,|sd
B|How much does, uh, planting more trees and things like that help?|qo	A|Oh I think that's very important to do.|sv
A|What do you think about it?|qo	B|Uh, well, immigration,|sd
A|But anyway, what do you think we've gained from the spaceflights?|qo	B|Well uh, I'm not sure to be honest with you,|^h
A|Where do you live?|qw	B|Uh, we live in, uh, Utah.|sd
B|What are we supposed to discuss again?|qw	A|AIDS research is something that, that, I think whether our country is putting enough money into it|sv
B|but so what does that,|qw	A|Right.|b
A|And how is it really transmitted, et cetera.|qw	B|Yeah.|b
A|How?|qw	B|Don't answer your phone, Hello.|ad
B|So, how long did you play?|qw	A|Only for about three months.|sd
B|now what kind of music do you listen to?|qw	A|Well, I listen to like ninety-seven point one, you know, more,|sd
B|What what is that?|qw	A|It's more, uh,|%
B|Well, what kind of car would you buy?|qw	A|Well, it's kind of hard to say,|^h
B|What kind do you have now?|qw	A|Uh, we have a, a Mazda nine twenty nine and a Ford Crown Victoria and a little two seater C R X.|sd
A|So what do you think about caring for older folks Dale?|qo	B|Well, I think, uh the elderly is a really neat population to care for.|sv
B|What about you?|qo	A|Well, I'm thinking about it more in terms of my parents that are starting to get old.|sd
A|Um, so what do you think?|qo	B|Um,|^h
B|How long have you had it?|qw	A|We've had him for,|sd
B|How much does he weigh now?|qw	A|He, actually, he just went to the vet yesterday to get his shots and everything,|sd
A|How about you?|qo	B|Well, we have a cat who's also about four years old.|sd
B|what is that?|qw	A|It's, uh, it's a system you can put in your yard where you bury these little, uh, transducers or emitters in your yard at the perimeter|sd
