	op_id	op_gender	post_id	q	is_qy	q_score	oov
161803	46506154	M	161803	Have you signed up for email updates yet?	False	0.958542150180802	False
172664	40513173	M	172664	Which was worse?	False	0.9585536622553849	False
238120	41723986	M	238120	But I want to hear from you: What is your major concern in this country right now?	False	0.9585598567538001	False
132705	22874724	M	132705	Do you know how and where to look up bills that have been introduced in Congress?	True	0.9585849867790632	False
288138	65473098	M	288138	Do you agree that it's time to #AmExit from the UN?	True	0.9585889496372173	False
152378	55536567	M	152378	Hey, CNN, who is the real Jake Tapper?	False	0.9585972746823138	False
277721	37779329	M	277721	Who won the #GOPDebate?	False	0.9586040892208628	False
124267	74531776	M	124267	Do you believe in welfare reform?	True	0.958604307781915	False
188966	81592736	M	188966	Why is John McCain endorsing me for president?	False	0.9586175579388262	False
432168	85214146	M	432168	Do you receive the latest #OH16 updates?	True	0.9586274046350797	False
15862	29687946	M	15862	Have you donated yet?	False	0.9586386303602792	False
306294	15593365	M	306294	Do you agree?	True	0.9586498865425194	False
108794	88923795	M	108794	What are your biggest concerns on this issue?	False	0.9586520857250026	False
389083	53795418	M	389083	Still think #Obamacare is a big deal?	False	0.9586530769736252	False
56700	71417411	M	56700	Do you use twitter?	True	0.9586537133701135	False
360464	69500047	M	360464	OPEC can't agree on production quotas and ExxonMobil has discovered an estimated 700 million barrels of oil here at home in the Gulf of Mexico – providence?	False	0.9586678371129675	False
210717	39064513	M	210717	Are US taxpayers being reimbursed for this?	True	0.9586698797998222	False
480766	34047215	M	480766	Tired of reckless spending?	False	0.9586721572919814	False
158891	64578509	M	158891	If we don't fight against ObamaCare, who will?	False	0.9586749814234626	False
471524	95597578	M	471524	Want to follow Darrell on Twitter and stay up to date with legislation and investigations happening in Washington?	False	0.9586790334029438	False
354582	91600525	M	354582	"Obama and Speaker Pelosi's ""stimulus"" going to kick in??"	False	0.9586901667172829	False
472486	95597578	M	472486	What better time than U.S. Small Business Week to tackle the problem of federal regulation gone-wild?	False	0.9587054634624396	False
385693	10458808	M	385693	Interested in services for the senior community?	False	0.9587163876637225	False
450721	99241920	M	450721	Are you ready for the 4th of July?	True	0.9587188621145026	False
298261	52248008	M	298261	On this Independence Day, what do you like most about Indiana and our country?	False	0.9587581478563736	False
76247	93259853	M	76247	What are you doing to celebrate?	False	0.9587660593001859	False
6025	79121728	M	6025	What do you think the role of government should be?	False	0.9587665975866164	False
467315	40220308	M	467315	Did You Know?	True	0.9587719908183541	False
278205	37779329	M	278205	Have you voted yet?	False	0.958785101239848	False
233747	21956266	M	233747	Have you read the full endorsement of Ben Sasse from the Nebraska Farm Bureau?	False	0.9587915859570728	False
468306	40220308	M	468306	2nd Amendment Rights - What would you like to see happen with gun laws in the US?	False	0.9587972935523914	False
480411	34047215	M	480411	Have you voted yet?	False	0.9588092508942294	False
253087	48816171	M	253087	Will he finally acknowledge that Obamacare drives up costs and makes it harder for businesses to hire?	False	0.9588359565281456	False
348057	65476274	M	348057	What are you going to do, Donald Trump?	False	0.9588414932822786	False
50030	89989833	M	50030	Do you think all Americans should be required to pay some income tax?	True	0.9588454029010584	False
391441	10284504	M	391441	Neighbors helping neighbors?	False	0.9588551389772063	False
161817	46506154	M	161817	Charlie in his own words giving his opinion on the very serious question of who he'll caucus with?	False	0.9588618185434682	False
545078	18876566	M	545078	Why?	False	0.9588642934142	False
460157	18759563	M	460157	In the area?	False	0.9588717809507917	False
12925	29687946	M	12925	Why don't we become the advocates of justice?	False	0.9588902688898167	False
323572	50005040	M	323572	What are you doing to #GOTV this weekend?	False	0.9589052055008433	False
448601	31773666	W	448601	How do we know the #ACAisworking to keep our country healthy and insured?	False	0.9589218326089519	False
46159	66658382	M	46159	LIKE to see that happen?	False	0.9589234562944033	False
338541	50909248	M	338541	Who would not want to save a billion dollars?	False	0.9589250589989202	False
101323	12017850	M	101323	How much will OBAMACARE cost TEXAS?	False	0.9589366765607815	False
436362	41000375	M	436362	Do you think this is a good idea during the middle of a recession and high unemployment?	True	0.9589369816060794	False
19308	98148368	M	19308	He didn't have a good answer for my question: How will President Obama's amnesty program affect the American worker?	False	0.9589387340854909	False
402431	95515852	M	402431	Have you read the latest Huizenga Huddle?	False	0.9589484969432168	False
277889	37779329	M	277889	Do you have a message for America's veterans?	True	0.9589681602293729	False
161673	46506154	M	161673	Do you?	True	0.9589754766411268	False
412970	76508222	M	412970	Were you aware that you can be arrested for dancing at a national memorial?	False	0.9589798306340022	False
212599	36875843	M	212599	So why is WH pressuring employers to not issue WARN Act notices in light of defense sequester?	False	0.9589920874259361	False
7630	79121728	M	7630	Do you live in Oklahoma's 5th Congressional District?	True	0.958992419913064	False
374285	76267383	M	374285	Would you like to visit the Pentagon?	False	0.959009339391742	False
374463	76267383	M	374463	Would you like to visit the Pentagon?	False	0.959009339391742	False
97279	9015898	M	97279	Interested in interning in D.C. or in my Ohio office?	False	0.9590145876992937	False
306610	15593365	M	306610	What does this mean today?	False	0.9590484410628298	False
278010	37779329	M	278010	What are some of your favorites?	False	0.9590536093518026	False
299581	52248008	M	299581	Why two candles?	False	0.9590695386323236	False
239770	26488741	M	239770	Do you have federal casework issues or legislative concerns that you would like to share with me?	True	0.9590857582431331	False
496274	93773386	M	496274	Can you be a supporter of the 2nd Amendment while at the same time casting your first vote to make Nancy Pelosi speaker who is as anti 2nd Amendment as they come?	False	0.9590939979828607	False
159097	64578509	M	159097	How do you feel about the responses from the witnesses?	False	0.9591047987276186	False
280992	25380823	M	280992	Do you think Bernie will ever put 2 and 2 together to figure it out?	True	0.9591086210324733	False
107118	24197546	M	107118	An all white Toomey tie?	False	0.9591356917093875	False
179112	73726010	M	179112	"Ever wonder what exactly a ""state of emergency"" means?"	False	0.9591379272906864	False
71911	35252590	M	71911	Did you know that 7 million Americans are living with diabetes and don't even know  it?	True	0.9591461108112415	False
476624	9591532	M	476624	What do you think?	False	0.959183627823721	False
217149	2149236	M	217149	Who was the only president to serve in the House of Representative after his presidency?	False	0.9591953529799331	False
466111	47619455	M	466111	What makes Baltimore a great place in which to live, work, learn and invest?	False	0.9592099607836538	False
454868	63264520	M	454868	Did you hear Senator Warner on the radio this morning?	True	0.9592180793452862	False
372681	44897231	M	372681	Team Graves - wondering what to do with your yard sign after the election?	False	0.959218508679985	False
96766	38430454	M	96766	I WANT TO HEAR FROM YOU: Do you think the new tax on medical innovation should be repealed?	False	0.9592341884464969	False
210557	39064513	M	210557	How can their GOP Representatives not support them?	False	0.9592492612474238	False
403126	95515852	M	403126	Will you be there?	False	0.9592500640212333	False
315692	13205395	M	315692	Who is ready for a Republican Senate and a Republican President?	False	0.9592525498743022	False
307036	15593365	M	307036	What are your deficit reduction priorities?	False	0.9592581936295164	False
100630	12017850	M	100630	Want to learn more about this Obamacare tax and what I'm doing to stop it?	False	0.959272391200467	False
97603	9015898	M	97603	What would you #AskIRS?	False	0.959274026232277	False
469224	40220308	M	469224	Let me know - Should we reform entitlements to cut the deficit?	False	0.9592975680496405	False
71846	35252590	M	71846	Did you know September is Suicide Prevention Month?	True	0.9593205121447264	False
262790	10532564	M	262790	What is your favorite local small business?	False	0.9593296630821728	False
48759	89989833	M	48759	What should I ask them?	False	0.9593310595540494	False
374760	76267383	M	374760	Are you interested in getting a great education, serving your nation, and jumpstarting your career?	True	0.9593437792629443	False
48507	89989833	M	48507	Do you need help with a federal agency?	True	0.9593546848755381	False
289679	65473098	M	289679	How will your congressman vote?	False	0.9593578133883647	False
537933	35456414	M	537933	How is this not the law already?	False	0.9593731893666942	False
172918	40513173	M	172918	Lived it?	False	0.959373236078191	False
278591	37779329	M	278591	What do you think about our debt?	False	0.9593756445243582	False
224739	42721680	M	224739	Did you know that the majority of people who abuse prescription drugs report that they got the drugs from family or friends?	True	0.9593798038564857	False
